TransactionID;AccountID;TransactionType;Amount;Date
TX28758706;ACC681000;Transfer;1113,05;13-08-25
TX73360893;ACC681000;Transfer;186,35;01-04-25
TX91061122;ACC681000;Payment;2660,88;03-05-25
TX36224505;ACC681000;Investment;2117,04;06-02-25
TX19199292;ACC681000;Transfer;677,15;01-09-25
TX76571978;ACC681000;Payment;1564,9;21-04-25
TX89346626;ACC681000;Deposit;1981,71;25-06-25
TX94362357;ACC681000;Deposit;426,53;19-11-24
TX86415700;ACC681000;Deposit;2779,96;18-04-25
TX85579798;ACC681000;Payment;2619,26;18-09-25
TX86601185;ACC681000;Withdrawal;512,71;22-02-25
TX37722549;ACC681000;Withdrawal;2498,31;17-02-25
TX75911603;ACC681000;Withdrawal;1822,46;26-03-25
TX72860777;ACC681000;Withdrawal;1999,02;25-07-25
TX13861200;ACC681000;Payment;326,17;15-05-25
TX24373863;ACC681000;Withdrawal;1163,79;17-03-25
TX97258404;ACC733190;Deposit;2692,73;28-12-24
TX50655671;ACC733190;Payment;1420,76;03-10-25
TX50032417;ACC733190;Transfer;45,68;26-01-25
TX46915233;ACC733190;Investment;515,45;07-09-25
TX43843946;ACC733190;Payment;384,23;25-04-25
TX60310302;ACC733190;Transfer;96,11;21-09-25
TX16013754;ACC733190;Investment;2334,39;28-04-25
TX16710875;ACC733190;Withdrawal;2797,14;31-10-25
TX42562229;ACC733190;Withdrawal;426,7;10-01-25
TX38474499;ACC733190;Transfer;236,49;14-05-25
TX33478958;ACC733190;Withdrawal;2986,72;11-11-25
TX52717689;ACC733190;Withdrawal;948,99;30-03-25
TX72165873;ACC733190;Transfer;1098,42;30-06-25
TX87571357;ACC733190;Transfer;1687,88;08-11-25
TX50464697;ACC733190;Payment;2379,14;15-11-24
TX23884903;ACC733190;Transfer;2602,93;11-08-25
TX62660776;ACC733190;Deposit;1263,09;22-05-25
TX15050615;ACC733190;Investment;1490,81;10-10-25
TX77181230;ACC733190;Investment;2440,96;20-01-25
TX14342361;ACC733190;Withdrawal;213,43;30-01-25
TX22803551;ACC733190;Transfer;1851,03;10-08-25
TX76115943;ACC567787;Withdrawal;1407,34;29-10-25
TX42840547;ACC567787;Payment;1721,54;10-02-25
TX99299724;ACC567787;Withdrawal;2436,77;04-12-24
TX68426063;ACC567787;Payment;1069,23;24-07-25
TX68558740;ACC567787;Investment;1376,75;20-05-25
TX19327818;ACC567787;Investment;2778,39;06-01-25
TX81233751;ACC567787;Investment;121,22;12-12-24
TX82083776;ACC567787;Investment;2876,44;22-11-24
TX85976905;ACC567787;Withdrawal;2644,35;21-06-25
TX71149756;ACC567787;Withdrawal;1169,44;17-11-24
TX47782516;ACC567787;Withdrawal;415,31;12-11-25
TX45129953;ACC567787;Transfer;473,74;21-10-25
TX92636229;ACC567787;Investment;2573,99;15-05-25
TX81433174;ACC567787;Deposit;2105,99;15-07-25
TX31803682;ACC567787;Withdrawal;1327,31;05-06-25
TX86798749;ACC567787;Deposit;1937,08;07-10-25
TX22614840;ACC567787;Investment;1620,61;04-05-25
TX76940461;ACC567787;Withdrawal;2070,92;25-07-25
TX51218905;ACC567787;Withdrawal;10,17;30-03-25
TX87759552;ACC567787;Deposit;966,44;01-02-25
TX12669694;ACC567787;Withdrawal;618,72;17-05-25
TX98311233;ACC567787;Payment;2786,18;11-12-24
TX62167516;ACC567787;Payment;1750,26;22-02-25
TX14709450;ACC567787;Transfer;2513,72;09-01-25
TX80621730;ACC567787;Payment;530,49;28-02-25
TX28629846;ACC567787;Deposit;2665,85;23-05-25
TX53977924;ACC567787;Withdrawal;2647,4;21-12-24
TX87933289;ACC567787;Investment;2277,23;30-04-25
TX80220034;ACC124042;Payment;125,53;27-10-25
TX53386987;ACC124042;Payment;530,29;07-02-25
TX69332555;ACC124042;Deposit;1279,12;02-04-25
TX68030866;ACC124042;Withdrawal;2567,6;25-04-25
TX80511670;ACC124042;Payment;2452,3;18-12-24
TX37268943;ACC124042;Transfer;897,06;08-03-25
TX49963624;ACC124042;Payment;836,23;30-04-25
TX21087442;ACC124042;Transfer;338,23;20-03-25
TX38469794;ACC983572;Payment;1624,73;27-09-25
TX67815083;ACC983572;Investment;2190,41;07-12-24
TX96996063;ACC983572;Payment;502,99;08-11-25
TX87736848;ACC983572;Payment;187,04;20-05-25
TX97214216;ACC983572;Payment;1367,82;14-06-25
TX37294776;ACC983572;Withdrawal;1502,94;18-06-25
TX57700512;ACC983572;Withdrawal;2312,46;20-02-25
TX68873530;ACC983572;Deposit;1077,65;07-06-25
TX93143663;ACC983572;Payment;2078,08;09-03-25
TX50542697;ACC983572;Deposit;1617,3;20-01-25
TX29199880;ACC983572;Deposit;2394,8;22-01-25
TX30200896;ACC983572;Withdrawal;698,39;23-07-25
TX27106800;ACC983572;Payment;87,93;05-10-25
TX70075980;ACC983572;Withdrawal;2004,48;09-08-25
TX38497069;ACC983572;Transfer;2069,57;15-12-24
TX15653704;ACC375011;Withdrawal;2934,04;01-07-25
TX17707072;ACC375011;Deposit;739,46;08-08-25
TX89161420;ACC375011;Deposit;125,54;24-05-25
TX11153090;ACC375011;Withdrawal;655,65;03-03-25
TX10102624;ACC375011;Payment;2341,78;20-12-24
TX21835845;ACC375011;Investment;1603,24;09-09-25
TX79139013;ACC375011;Transfer;1506,19;05-01-25
TX14322624;ACC375011;Payment;133,59;23-07-25
TX68725122;ACC375011;Withdrawal;1951,12;08-12-24
TX33884956;ACC375011;Deposit;1296,45;08-07-25
TX71273049;ACC375011;Withdrawal;1430,01;27-08-25
TX98848505;ACC375011;Payment;441,88;09-01-25
TX20355736;ACC375011;Deposit;617,32;04-04-25
TX68914330;ACC375011;Deposit;2037,01;01-07-25
TX35597563;ACC375011;Payment;1188,47;28-09-25
TX29373143;ACC375011;Payment;1578,03;21-02-25
TX45743422;ACC375011;Deposit;2072,68;27-10-25
TX18175052;ACC375011;Withdrawal;151,28;04-12-24
TX12058001;ACC375011;Deposit;115,2;19-02-25
TX74342807;ACC375011;Deposit;449,28;25-05-25
TX83765777;ACC375011;Transfer;2876,03;11-06-25
TX40868330;ACC599152;Deposit;2960,78;12-07-25
TX35627580;ACC599152;Investment;374,24;16-06-25
TX91871248;ACC599152;Deposit;894,07;03-12-24
TX76641778;ACC599152;Deposit;1990,85;16-11-24
TX76720163;ACC599152;Transfer;346,77;17-07-25
TX18467280;ACC599152;Transfer;2665,49;09-11-25
TX73062268;ACC599152;Transfer;2357,34;08-10-25
TX45533156;ACC599152;Transfer;2962,85;05-08-25
TX27800730;ACC599152;Transfer;1479,31;22-04-25
TX95610228;ACC599152;Withdrawal;977,11;21-09-25
TX11022175;ACC599152;Investment;433,78;01-04-25
TX76159438;ACC753193;Transfer;1763,14;29-01-25
TX69154867;ACC753193;Payment;1268,61;02-01-25
TX80266683;ACC753193;Payment;1094,82;15-12-24
TX27628772;ACC753193;Transfer;2314,9;24-05-25
TX31170122;ACC753193;Deposit;818,73;20-01-25
TX22216715;ACC753193;Deposit;171,64;12-03-25
TX24165620;ACC753193;Withdrawal;1287,24;25-12-24
TX21966824;ACC753193;Withdrawal;1748;25-04-25
TX40658443;ACC753193;Investment;2629,91;18-09-25
TX72118616;ACC753193;Transfer;125,64;28-04-25
TX43606908;ACC753193;Payment;2371,38;26-07-25
TX96574743;ACC753193;Investment;1573,91;26-03-25
TX50846349;ACC753193;Withdrawal;231,56;23-07-25
TX61200006;ACC753193;Payment;2967,82;06-04-25
TX28805040;ACC753193;Investment;2886,42;08-06-25
TX54898030;ACC753193;Deposit;2625,27;11-08-25
TX59723876;ACC753193;Payment;42,17;06-08-25
TX99694919;ACC753193;Withdrawal;1571,92;13-05-25
TX94462444;ACC753193;Investment;2475,99;10-09-25
TX79696609;ACC753193;Withdrawal;2356,07;09-10-25
TX88824091;ACC753193;Withdrawal;111,71;27-09-25
TX21876536;ACC753193;Investment;1984,38;31-05-25
TX44787435;ACC753193;Investment;897,94;21-01-25
TX81927411;ACC753193;Payment;2489,42;04-11-25
TX64644099;ACC753193;Payment;2761,53;22-01-25
TX28815338;ACC753193;Investment;2208,18;23-01-25
TX32762279;ACC753193;Deposit;30,62;14-10-25
TX92872588;ACC753193;Deposit;1714,43;08-03-25
TX90012613;ACC410059;Withdrawal;2286,22;29-07-25
TX38278565;ACC410059;Investment;1582,43;06-10-25
TX39861978;ACC410059;Withdrawal;99,69;26-07-25
TX83919174;ACC410059;Investment;731,41;10-05-25
TX84063629;ACC410059;Investment;119,27;11-09-25
TX84673414;ACC410059;Payment;2696,68;02-03-25
TX70637101;ACC410059;Withdrawal;2368,49;16-07-25
TX56578273;ACC410059;Deposit;790,08;28-05-25
TX22864795;ACC410059;Deposit;126,3;18-08-25
TX14201963;ACC410059;Investment;240,81;22-03-25
TX85862227;ACC410059;Withdrawal;1316,21;05-03-25
TX57637140;ACC987996;Withdrawal;334,62;17-10-25
TX15330969;ACC987996;Transfer;678,16;27-08-25
TX10501408;ACC987996;Payment;178,71;26-07-25
TX69583757;ACC987996;Withdrawal;2203,65;17-08-25
TX78072434;ACC987996;Payment;2484,02;17-03-25
TX90826573;ACC987996;Payment;595,88;18-08-25
TX99068560;ACC987996;Withdrawal;1617,33;17-12-24
TX20399174;ACC987996;Withdrawal;1481,16;17-08-25
TX80042714;ACC987996;Deposit;1144,82;15-09-25
TX68925411;ACC987996;Withdrawal;31,55;15-09-25
TX33128993;ACC987996;Withdrawal;125,22;03-11-25
TX40651287;ACC987996;Transfer;557,38;28-03-25
TX56717908;ACC987996;Deposit;2987,59;17-05-25
TX73946843;ACC987996;Withdrawal;1367,99;23-04-25
TX80231149;ACC987996;Payment;2758,69;18-03-25
TX68853942;ACC987996;Deposit;516,86;18-04-25
TX11659631;ACC761955;Payment;1072,11;15-06-25
TX80188313;ACC761955;Payment;2412,26;19-02-25
TX57610902;ACC761955;Withdrawal;749,76;29-05-25
TX92496951;ACC761955;Investment;1049,35;23-11-24
TX80381746;ACC761955;Transfer;2956,44;28-03-25
TX45727795;ACC761955;Investment;2982,79;13-02-25
TX13520645;ACC761955;Investment;2869,71;14-10-25
TX87667431;ACC761955;Transfer;1512,62;11-09-25
TX29303160;ACC761955;Withdrawal;1422,28;17-06-25
TX65359821;ACC761955;Transfer;2581,99;20-02-25
TX77835053;ACC761955;Payment;1117,86;10-09-25
TX32084362;ACC761955;Deposit;1808,15;25-08-25
TX84312878;ACC761955;Withdrawal;2311,24;22-12-24
TX87488317;ACC761955;Investment;2321,39;23-12-24
TX10668239;ACC761955;Withdrawal;2557,71;19-04-25
TX72679375;ACC761955;Deposit;2956,38;16-04-25
TX46797936;ACC761955;Investment;2556,39;11-06-25
TX37163992;ACC761955;Transfer;2718,34;17-11-24
TX64098795;ACC761955;Investment;112,04;24-08-25
TX24969706;ACC761955;Withdrawal;2980,12;26-03-25
TX57445226;ACC761955;Investment;1634,2;11-05-25
TX70107736;ACC761955;Deposit;1174,59;06-06-25
TX46420254;ACC761955;Investment;237,21;13-11-25
TX60555720;ACC761955;Deposit;2920,27;25-06-25
TX83854310;ACC761955;Investment;1258,9;09-12-24
TX29363456;ACC761955;Investment;246,15;05-04-25
TX50120537;ACC761955;Withdrawal;45,75;19-05-25
TX43932306;ACC761955;Investment;2018,46;09-10-25
TX68696336;ACC761955;Payment;1218,65;31-03-25
TX12430353;ACC761955;Transfer;2153,3;07-02-25
TX26428802;ACC761955;Transfer;633,17;06-10-25
TX52862904;ACC761955;Deposit;564,61;11-05-25
TX87990479;ACC761955;Deposit;2240,07;26-11-24
TX47308722;ACC761955;Investment;220,34;25-12-24
TX72546529;ACC761955;Payment;1175,15;10-06-25
TX62937835;ACC883607;Payment;2255,98;28-10-25
TX29761408;ACC883607;Transfer;2707,15;01-02-25
TX27169296;ACC883607;Payment;169,87;07-02-25
TX29165119;ACC883607;Payment;2070,18;06-05-25
TX17037957;ACC883607;Transfer;2656,42;08-11-25
TX22109062;ACC883607;Transfer;82,42;29-06-25
TX62247952;ACC883607;Withdrawal;970,88;22-05-25
TX57216229;ACC883607;Withdrawal;2272,71;05-10-25
TX54731571;ACC883607;Investment;193,38;19-05-25
TX15219774;ACC883607;Deposit;1185,54;02-12-24
TX28704211;ACC883607;Transfer;1487,26;27-12-24
TX73832609;ACC883607;Withdrawal;2729,86;22-07-25
TX19214668;ACC883607;Deposit;42,58;20-07-25
TX21003766;ACC883607;Payment;2826,02;21-02-25
TX99343487;ACC883607;Investment;1127,24;18-05-25
TX69601889;ACC883607;Deposit;1283,24;22-07-25
TX66948310;ACC883607;Withdrawal;1202,58;02-11-25
TX55233502;ACC883607;Payment;1399,46;21-02-25
TX33058998;ACC883607;Withdrawal;1359,16;16-03-25
TX16574252;ACC883607;Deposit;1323,88;15-02-25
TX51628700;ACC312976;Investment;1466,43;10-08-25
TX86563445;ACC312976;Withdrawal;1916,14;01-07-25
TX67380047;ACC312976;Transfer;722,2;09-10-25
TX15805988;ACC312976;Deposit;1007,89;16-01-25
TX76669986;ACC312976;Investment;1796,59;26-06-25
TX50240765;ACC312976;Investment;1421,42;05-03-25
TX75213529;ACC312976;Investment;1252,81;21-04-25
TX98945570;ACC312976;Investment;1578,69;30-09-25
TX67462549;ACC312976;Deposit;2264,82;02-07-25
TX35540885;ACC312976;Payment;1964,23;11-11-25
TX69494864;ACC312976;Investment;2737,04;29-01-25
TX93281663;ACC312976;Deposit;2283,62;13-09-25
TX10528702;ACC312976;Investment;2951,06;30-06-25
TX72118773;ACC312976;Investment;1224,24;26-02-25
TX63696287;ACC312976;Investment;1208,14;16-06-25
TX58979745;ACC312976;Investment;2165,82;26-03-25
TX88855797;ACC312976;Transfer;2277,15;19-11-24
TX94297378;ACC312976;Deposit;1045,1;03-04-25
TX83460819;ACC883535;Deposit;2955,18;05-09-25
TX97734146;ACC883535;Investment;792,8;18-08-25
TX80377065;ACC883535;Withdrawal;1237,48;11-05-25
TX37428429;ACC883535;Withdrawal;2651,94;21-03-25
TX69250082;ACC883535;Transfer;1029,57;18-06-25
TX77745507;ACC883535;Transfer;434,33;31-12-24
TX64463960;ACC883535;Transfer;1567,89;14-02-25
TX11691790;ACC883535;Payment;1448,42;29-06-25
TX49138830;ACC883535;Payment;1922,58;21-07-25
TX10495560;ACC883535;Withdrawal;2339,11;29-10-25
TX47458912;ACC883535;Withdrawal;141,58;18-02-25
TX80130364;ACC883535;Investment;546,41;01-12-24
TX38942700;ACC883535;Investment;408,35;06-07-25
TX54407831;ACC883535;Withdrawal;1780,14;28-03-25
TX32297991;ACC883535;Withdrawal;2458,32;15-08-25
TX10051315;ACC883535;Withdrawal;2032,72;22-04-25
TX49493683;ACC883535;Transfer;2505,91;29-12-24
TX97598897;ACC883535;Deposit;1192,63;10-06-25
TX37093906;ACC883535;Withdrawal;311,74;04-04-25
TX84110664;ACC883535;Deposit;764,38;21-04-25
TX51019534;ACC883535;Deposit;56,36;17-09-25
TX11701850;ACC883535;Transfer;1275,04;04-03-25
TX71514953;ACC999892;Payment;1895,04;08-01-25
TX55535421;ACC999892;Withdrawal;1738,72;28-03-25
TX66723969;ACC999892;Deposit;31,42;09-08-25
TX27446739;ACC999892;Transfer;2513,82;11-01-25
TX71780882;ACC999892;Investment;2656,26;28-06-25
TX29648046;ACC999892;Withdrawal;204,62;09-05-25
TX28328154;ACC999892;Payment;942,4;05-06-25
TX97910206;ACC999892;Investment;1042,47;15-10-25
TX57014089;ACC999892;Payment;426,78;17-03-25
TX38544908;ACC999892;Investment;1395,79;09-05-25
TX53405158;ACC999892;Withdrawal;2500,41;04-01-25
TX37948213;ACC999892;Transfer;1969,57;22-05-25
TX16193067;ACC999892;Payment;945,66;25-01-25
TX77592359;ACC999892;Transfer;2338,71;14-04-25
TX29386755;ACC999892;Transfer;1725,74;22-08-25
TX14630767;ACC999892;Investment;1809,89;10-07-25
TX67788961;ACC999892;Deposit;742,48;23-10-25
TX26992526;ACC999892;Deposit;1229,91;31-07-25
TX26332949;ACC999892;Deposit;739,23;23-06-25
TX61939406;ACC999892;Withdrawal;1599,04;08-05-25
TX28752858;ACC999892;Transfer;2275,02;26-07-25
TX71334623;ACC999892;Deposit;2647,3;29-04-25
TX32682403;ACC999892;Withdrawal;2150,85;08-11-25
TX71758073;ACC999892;Transfer;1846,66;27-08-25
TX67874130;ACC999892;Transfer;1244,93;16-02-25
TX17646622;ACC999892;Withdrawal;1629,52;18-06-25
TX44496348;ACC999892;Payment;1042,45;23-01-25
TX14044958;ACC189224;Payment;2035,83;31-12-24
TX23908618;ACC189224;Transfer;655,38;12-03-25
TX16909454;ACC189224;Withdrawal;1331,76;01-07-25
TX18233000;ACC189224;Transfer;2368,07;02-10-25
TX49535715;ACC189224;Investment;819,6;19-07-25
TX14000114;ACC189224;Withdrawal;415,62;14-12-24
TX76948723;ACC189224;Transfer;2755,32;24-08-25
TX84079785;ACC189224;Investment;1173,64;14-02-25
TX53918771;ACC189224;Payment;2627,61;08-03-25
TX10972635;ACC189224;Deposit;330,15;21-03-25
TX30239874;ACC189224;Investment;516,41;05-01-25
TX28745881;ACC189224;Payment;1667,05;19-05-25
TX90208788;ACC189224;Deposit;1218,35;24-01-25
TX75339724;ACC189224;Withdrawal;1216,42;26-04-25
TX80100200;ACC189224;Transfer;71,64;03-03-25
TX99680594;ACC189224;Transfer;925,81;27-04-25
TX10595857;ACC189224;Investment;2369,19;30-04-25
TX47707741;ACC189224;Deposit;921,05;03-01-25
TX75425883;ACC417011;Withdrawal;2361,59;20-05-25
TX99998024;ACC417011;Investment;477,61;14-09-25
TX60533229;ACC417011;Withdrawal;2422,5;05-07-25
TX68543229;ACC417011;Withdrawal;911;10-05-25
TX61527995;ACC417011;Payment;855,69;25-02-25
TX10213989;ACC417011;Deposit;614,93;05-04-25
TX89531160;ACC417011;Payment;522,93;31-08-25
TX77238776;ACC417011;Withdrawal;40,97;26-06-25
TX15047338;ACC417011;Withdrawal;1111,97;13-08-25
TX65452798;ACC417011;Withdrawal;2743,06;06-05-25
TX13908434;ACC417011;Payment;1167,95;26-10-25
TX48492722;ACC417011;Deposit;1417,6;19-01-25
TX83538233;ACC417011;Investment;172,81;14-09-25
TX19038123;ACC417011;Investment;1909,67;18-01-25
TX42049514;ACC417011;Withdrawal;1653,72;27-04-25
TX26954342;ACC417011;Payment;1603,14;17-01-25
TX25516571;ACC417011;Transfer;1318,06;13-12-24
TX71660900;ACC417011;Payment;2684,09;09-08-25
TX70767159;ACC417011;Withdrawal;2380,22;27-02-25
TX96513644;ACC417011;Withdrawal;1842,41;28-09-25
TX62634214;ACC417011;Payment;1039,88;03-04-25
TX57591980;ACC417011;Withdrawal;757,08;22-12-24
TX12999404;ACC417011;Transfer;2558,27;17-01-25
TX65682282;ACC417011;Withdrawal;462,79;23-10-25
TX88490728;ACC417011;Deposit;2792,52;13-08-25
TX64844527;ACC417011;Payment;1668,7;29-01-25
TX27102184;ACC417011;Withdrawal;380,51;03-02-25
TX85283888;ACC417011;Investment;1721,99;14-05-25
TX57837046;ACC417011;Withdrawal;1626,6;28-07-25
TX11399879;ACC417011;Deposit;2401,7;11-08-25
TX61669035;ACC417011;Withdrawal;2664,8;14-02-25
TX67889504;ACC765821;Withdrawal;2673,7;23-03-25
TX96708609;ACC765821;Payment;1969,47;30-06-25
TX22971118;ACC765821;Deposit;1285,16;02-10-25
TX18191432;ACC765821;Deposit;2566,43;12-07-25
TX86876616;ACC765821;Withdrawal;1655,08;12-09-25
TX21852631;ACC765821;Transfer;2974,25;25-09-25
TX12266537;ACC765821;Transfer;1232,49;20-09-25
TX81135033;ACC765821;Payment;1582,77;24-12-24
TX30231312;ACC765821;Transfer;426,75;02-01-25
TX52304216;ACC765821;Payment;1831,04;23-11-24
TX42924022;ACC765821;Withdrawal;79,95;24-05-25
TX89664949;ACC765821;Payment;2034,45;12-07-25
TX63392373;ACC765821;Transfer;57,08;10-02-25
TX91390961;ACC765821;Transfer;2779,05;27-06-25
TX25941370;ACC765821;Transfer;1659,04;12-08-25
TX25294206;ACC765821;Payment;601,97;28-07-25
TX48088500;ACC765821;Transfer;677,58;06-08-25
TX37771690;ACC765821;Deposit;2606,05;31-12-24
TX39841438;ACC765821;Transfer;1545,05;12-04-25
TX58809459;ACC765821;Transfer;2216,99;18-10-25
TX64220684;ACC765821;Withdrawal;1978,81;29-10-25
TX71710933;ACC765821;Payment;1441,7;30-08-25
TX23162718;ACC219563;Investment;2907,06;03-06-25
TX94460044;ACC219563;Transfer;2639,29;22-10-25
TX58589633;ACC219563;Deposit;403,79;13-11-25
TX27574009;ACC219563;Payment;2325,68;08-12-24
TX38874032;ACC219563;Investment;2669,94;13-12-24
TX80816633;ACC219563;Withdrawal;266,55;02-05-25
TX37478401;ACC219563;Investment;930,22;23-02-25
TX69363451;ACC219563;Payment;1093,18;13-09-25
TX10808632;ACC219563;Payment;1210,28;16-10-25
TX25875130;ACC219563;Transfer;636,01;25-10-25
TX67242425;ACC219563;Deposit;873,36;03-07-25
TX17416455;ACC219563;Investment;1174,07;20-08-25
TX83276237;ACC219563;Transfer;680,53;07-09-25
TX96484474;ACC219563;Withdrawal;2428,8;04-01-25
TX82909309;ACC219563;Payment;426,11;22-06-25
TX36032971;ACC219563;Deposit;693,24;25-02-25
TX69221888;ACC219563;Withdrawal;2485,02;21-08-25
TX26247984;ACC219563;Investment;2912,33;22-07-25
TX93409638;ACC219563;Payment;298,58;07-12-24
TX29885556;ACC219563;Investment;721,33;03-08-25
TX72010764;ACC219563;Deposit;1164,29;19-01-25
TX66100894;ACC219563;Withdrawal;1342,93;16-02-25
TX53085684;ACC834695;Deposit;1497,48;17-07-25
TX51439920;ACC834695;Withdrawal;8,95;30-10-25
TX35899769;ACC834695;Transfer;2383,87;27-09-25
TX74505322;ACC834695;Payment;1183,38;10-12-24
TX49005366;ACC834695;Investment;1449,24;04-12-24
TX57689809;ACC834695;Deposit;2672,05;03-09-25
TX95101053;ACC834695;Deposit;2412,25;22-05-25
TX78350796;ACC834695;Deposit;1355,13;10-01-25
TX80257697;ACC834695;Transfer;2432,15;05-03-25
TX62628530;ACC834695;Investment;1233,84;01-09-25
TX74739212;ACC834695;Transfer;2792,47;04-05-25
TX41757049;ACC834695;Investment;528,64;12-11-25
TX39011984;ACC834695;Transfer;676,4;15-02-25
TX38387397;ACC834695;Investment;1943,72;25-02-25
TX30312168;ACC834695;Deposit;1740,32;04-04-25
TX12498243;ACC834695;Transfer;2360,91;15-11-24
TX65573447;ACC834695;Transfer;950,06;04-05-25
TX96720807;ACC834695;Investment;1783,59;16-01-25
TX22808379;ACC834695;Investment;206,26;17-07-25
TX94363733;ACC834695;Withdrawal;2190,97;26-09-25
TX73044716;ACC834695;Payment;1068,12;24-10-25
TX51986326;ACC834695;Withdrawal;1509,03;10-11-25
TX88935328;ACC834695;Withdrawal;1514,59;29-08-25
TX40486503;ACC834695;Transfer;1254,93;02-12-24
TX61254031;ACC834695;Payment;2527,86;05-06-25
TX18743200;ACC834695;Deposit;1174,77;23-03-25
TX79020968;ACC834695;Investment;374,09;01-12-24
TX85038646;ACC834695;Transfer;872,71;02-04-25
TX72923088;ACC834695;Deposit;133,3;18-03-25
TX51298368;ACC834695;Transfer;2224,53;10-06-25
TX23065708;ACC834695;Transfer;376,67;14-04-25
TX49427391;ACC834695;Withdrawal;586,73;25-10-25
TX60766128;ACC650096;Investment;1156,1;23-01-25
TX22623381;ACC650096;Investment;1823,05;26-10-25
TX74842369;ACC650096;Deposit;1242,6;20-12-24
TX67210685;ACC650096;Deposit;2060,27;18-07-25
TX22015549;ACC650096;Withdrawal;1791,1;21-10-25
TX51462567;ACC650096;Payment;604,8;28-02-25
TX73946900;ACC650096;Investment;225,71;25-06-25
TX21414447;ACC650096;Transfer;1262,42;15-12-24
TX54195983;ACC650096;Transfer;261,15;23-12-24
TX20345793;ACC650096;Investment;230,66;08-08-25
TX49837031;ACC650096;Deposit;614,79;14-10-25
TX60897975;ACC650096;Transfer;2054,88;02-11-25
TX13128474;ACC650096;Withdrawal;226,8;28-11-24
TX49232621;ACC650096;Deposit;231,06;27-04-25
TX26147899;ACC650096;Transfer;1191,39;14-08-25
TX80322244;ACC650096;Transfer;2758,17;03-01-25
TX63068054;ACC650096;Withdrawal;212,11;15-04-25
TX31264006;ACC650096;Payment;235,35;03-10-25
TX93063586;ACC650096;Investment;1957,06;07-05-25
TX57444087;ACC650096;Withdrawal;2427,74;23-05-25
TX34631467;ACC650096;Transfer;1637,79;10-06-25
TX48822725;ACC650096;Investment;1655,23;10-12-24
TX23086925;ACC650096;Payment;2828,7;05-09-25
TX94560640;ACC650096;Transfer;2219,96;03-02-25
TX46492628;ACC650096;Transfer;980,88;25-06-25
TX51947838;ACC650096;Payment;742,33;30-12-24
TX27873511;ACC650096;Payment;974,53;14-05-25
TX54953964;ACC650096;Withdrawal;1541,37;13-04-25
TX35862399;ACC650096;Withdrawal;1768,7;26-01-25
TX64977466;ACC650096;Deposit;201,71;29-08-25
TX58498076;ACC619082;Payment;800,71;27-04-25
TX95095124;ACC619082;Transfer;1376,47;01-09-25
TX65109848;ACC619082;Investment;385,52;15-06-25
TX96303766;ACC619082;Investment;2727,45;29-08-25
TX90587082;ACC619082;Withdrawal;1016,58;04-05-25
TX52622767;ACC619082;Payment;2830,79;22-09-25
TX85348610;ACC619082;Transfer;2501,25;10-01-25
TX85713684;ACC619082;Deposit;1103,77;12-06-25
TX67679173;ACC626294;Transfer;1458,69;17-02-25
TX31178530;ACC626294;Payment;2856,76;26-07-25
TX96776706;ACC626294;Payment;1038,43;26-10-25
TX37985589;ACC626294;Payment;2994,82;26-08-25
TX32317135;ACC626294;Transfer;1537,11;07-09-25
TX11342132;ACC626294;Withdrawal;1359,02;24-04-25
TX77460114;ACC626294;Investment;1258,38;13-08-25
TX83846119;ACC626294;Investment;454,18;07-12-24
TX69128623;ACC495858;Transfer;1000,68;22-08-25
TX88243807;ACC495858;Payment;2617,87;27-07-25
TX19439543;ACC495858;Deposit;2667,68;24-08-25
TX55820215;ACC495858;Withdrawal;2435,62;29-08-25
TX69388347;ACC495858;Investment;729,25;28-06-25
TX65987121;ACC495858;Deposit;2307,36;17-02-25
TX66658409;ACC495858;Deposit;2816,89;30-05-25
TX38815163;ACC495858;Payment;479,38;26-02-25
TX54518038;ACC495858;Withdrawal;1297,8;31-03-25
TX55189986;ACC495858;Payment;2016,13;16-07-25
TX74133671;ACC495858;Withdrawal;1810,52;06-05-25
TX46189615;ACC495858;Withdrawal;2665,61;23-06-25
TX26195521;ACC495858;Investment;629,44;12-09-25
TX81377793;ACC495858;Deposit;1042,89;04-02-25
TX13049429;ACC495858;Investment;1678,66;24-03-25
TX61508395;ACC495858;Withdrawal;619,68;15-06-25
TX44725321;ACC495858;Deposit;2224,62;17-06-25
TX87571823;ACC495858;Payment;1368,52;17-05-25
TX82522156;ACC495858;Deposit;2971,46;31-08-25
TX74276398;ACC495858;Deposit;514,45;26-04-25
TX37577094;ACC495858;Payment;2308,22;25-02-25
TX93110226;ACC495858;Investment;1683,57;07-07-25
TX39070522;ACC495858;Investment;1742,05;20-01-25
TX54508112;ACC495858;Payment;598,25;14-11-25
TX66314132;ACC495858;Transfer;2276,13;10-04-25
TX55118554;ACC453215;Transfer;137,99;27-04-25
TX16042171;ACC453215;Withdrawal;2050,47;08-02-25
TX78455246;ACC453215;Payment;465,26;10-02-25
TX37697055;ACC453215;Deposit;2241,51;02-11-25
TX24228416;ACC453215;Transfer;2762,7;01-01-25
TX69787523;ACC453215;Deposit;560,81;29-08-25
TX35182149;ACC453215;Transfer;1643,25;03-12-24
TX11747471;ACC453215;Deposit;1698,38;14-05-25
TX47885101;ACC453215;Payment;2873,95;13-10-25
TX12129312;ACC453215;Transfer;1814,03;01-05-25
